i,j,val
1,13,0.0006
1,13,0.0001
1,13,0.5456
1,13,1.0
1,14,0.9999
1,14,1.0
1,14,0.5747
1,14,0.8785
1,14,1.0
1,14,0.9987
1,14,0.8793
1,14,0.0
1,14,0.3957
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,1.0
1,14,0.9995
1,14,1.0
1,14,0.8438
1,14,1.0
1,14,0.9954
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,1.0
1,15,0.9984
1,15,1.0
1,15,0.8688
1,15,0.9999
1,15,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,1.0
1,16,0.049
1,16,0.2777
1,16,0.1945
1,16,0.2285
1,16,0.9995
1,16,0.646
1,16,1.0
1,16,0.8432
1,16,0.9999
1,16,1.0
1,16,0.0
1,16,0.0
1,16,0.0
1,16,0.0107
1,16,0.9544
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,1.0
1,17,0.9702
1,17,1.0
1,17,1.0
1,18,0.9252
1,18,0.9999
1,18,0.3506
1,18,0.8115
1,18,0.9998
1,18,0.8775
1,18,0.9732
1,18,0.0021
1,18,0.5497
1,18,1.0
1,18,1.0
1,18,1.0
1,18,0.2752
1,18,1.0
1,18,1.0
1,18,0.8892
1,18,0.9992
1,18,0.0004
1,18,0.7277
1,18,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0
2,1,0.0201
2,1,0.0019
2,1,0.0
2,1,0.0
2,1,0.0
2,1,1.0
2,1,1.0
2,1,0.0
2,1,0.0182
2,1,0.0
2,1,0.2841
2,1,0.0
2,1,0.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,2,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,1.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,0.0
2,3,1.0
2,3,1.0
2,3,0.0
2,3,0.0031
2,3,0.0
2,3,0.0026
2,3,0.0
2,3,0.0005
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,1.0
2,4,0.0843
2,4,0.0
2,4,0.0122
2,4,0.0769
2,4,0.7878
2,4,0.9936
2,4,0.7602
2,4,1.0
2,4,1.0
2,4,0.0352
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,4,0.0
2,5,1.0
2,5,1.0
2,5,1.0
2,5,1.0
2,5,1.0
2,5,0.998
2,5,1.0
2,5,1.0
2,5,0.9988
2,5,0.8569
2,5,0.5927
2,5,0.0264
2,5,1.0
2,5,1.0
2,5,0.1094
2,5,0.02
2,5,0.0
2,5,0.0427
2,5,0.0003
2,5,0.0015
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,1.0
2,6,0.2122
2,6,0.0
2,6,0.0
2,6,0.0
2,6,0.0005
2,6,0.9755
2,6,0.9637
2,6,1.0
2,6,1.0
2,6,0.5
2,6,0.0002
2,6,0.0
2,6,0.0113
2,6,0.0
2,6,0.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,1.0
2,7,0.0068
2,7,0.0
2,7,0.002
2,7,0.0083
2,7,0.7976
2,7,0.1808
2,7,0.0
2,7,1.0
2,7,1.0
2,7,0.0
2,7,0.0013
2,7,0.0
2,7,0.8945
2,7,0.1215
2,7,0.0045
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,1.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,1.0
2,8,1.0
2,8,0.1875
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,8,0.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,1.0
2,9,0.9242
2,9,0.9924
2,9,0.6399
2,9,0.5
2,9,0.9793
2,9,0.9165
2,9,0.5394
2,9,1.0
2,9,1.0
2,9,0.125
2,9,0.0002
2,9,0.0
2,9,0.0002
2,9,0.0
2,9,0.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,1.0
2,10,0.2786
2,10,0.9815
2,10,0.7214
2,10,0.8675
2,10,0.9936
2,10,0.8083
2,10,0.6156
2,10,1.0
2,10,1.0
2,10,0.1094
2,10,0.9393
2,10,1.0
2,10,0.9795
2,10,0.9242
2,10,0.9947
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,1.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.0
2,11,0.9331
2,11,0.5841
2,11,0.2484
2,11,1.0
2,11,1.0
2,11,0.0625
2,11,0.0
2,11,0.0
2,11,0.0164
2,11,0.0
2,11,0.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,1.0
2,12,0.9915
2,12,1.0
2,12,0.8923
2,12,0.968
2,12,0.9997
2,12,0.9423
2,12,0.6896
2,12,1.0
2,12,1.0
2,12,0.1875
2,12,0.8115
2,12,1.0
2,12,0.9878
2,12,0.7709
2,12,0.9995
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,1.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,1.0
2,13,1.0
2,13,0.0005
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.0
2,13,0.6864
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,1.0
2,14,0.1325
2,14,0.0
2,14,0.0
2,14,0.0002
2,14,0.4225
2,14,0.9713
2,14,0.0083
2,14,1.0
2,14,1.0
2,14,0.1094
2,14,0.838
2,14,0.3366
2,14,0.6224
2,14,0.5775
2,14,0.0998
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,1.0
2,15,0.9998
2,15,1.0
2,15,0.9943
2,15,0.9904
2,15,0.9988
2,15,0.9991
2,15,0.9998
2,15,1.0
2,15,1.0
2,15,0.1875
2,15,0.8192
2,15,0.8377
2,15,0.6911
2,15,0.3555
2,15,0.7502
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,1.0
2,16,0.0
2,16,0.0
2,16,0.0004
2,16,0.0
2,16,0.1077
2,16,0.0
2,16,0.0
2,16,1.0
2,16,1.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0
2,16,0.0129
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,1.0
2,17,0.9827
2,17,1.0
2,17,0.9879
2,17,0.9996
2,17,1.0
2,17,0.9888
2,17,0.9978
2,17,1.0
2,17,1.0
2,17,1.0
2,17,0.9998
2,17,1.0
2,17,0.8923
2,17,0.9967
2,17,0.8595
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,1.0
2,18,0.0003
2,18,0.0
2,18,0.0
2,18,0.0005
2,18,0.5
2,18,0.0214
2,18,0.0
2,18,1.0
2,18,1.0
2,18,0.0032
2,18,0.162
2,18,0.0
2,18,0.0
2,18,0.0001
2,18,0.9932
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,1.0
3,1,0.295
3,1,0.512
3,1,0.775
3,1,0.1945
3,1,0.8625
3,1,0.8091
3,1,0.9981
3,1,0.9972
3,1,0.7693
3,1,0.295
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,1.0
3,2,0.9987
3,2,1.0
3,2,0.9989
3,2,1.0
3,2,0.9998
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,3,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,1.0
3,4,0.0019
3,4,0.0
3,4,0.0
3,4,0.2723
3,4,0.0164
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,1.0
3,5,0.8395
3,5,0.9999
3,5,0.9481
3,5,0.9332
3,5,0.7159
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,0.32
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,1.0
3,6,0.3073
3,6,0.2816
3,6,0.8472
3,6,0.5531
3,6,0.2213
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,1.0
3,7,0.554
3,7,1.0
3,7,1.0
3,7,1.0
3,7,0.7478
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,0.0
3,8,0.1014
3,8,0.0249
3,8,0.6756
3,8,1.0
3,8,0.2213
3,8,1.0
3,8,1.0
3,8,1.0
3,8,1.0
3,8,0.0
3,8,0.0
3,8,0.0
3,8,0.0
3,8,0.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,1.0
3,9,0.5513
3,9,0.1421
3,9,0.3045
3,9,0.5531
3,9,0.3444
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,10,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,0.9977
3,11,1.0
3,11,0.9992
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,1.0
3,11,0.0011
3,11,0.0
3,11,0.8688
3,11,0.3045
3,11,0.0544
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,12,0.9999
3,12,1.0
3,12,1.0
3,12,1.0
3,12,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,1.0
3,13,0.0
3,13,0.0
3,13,0.0
3,13,0.0011
3,13,0.0279
3,13,0.6482
3,13,1.0
3,13,0.9734
3,13,0.9998
3,13,1.0
3,13,0.0266
3,13,0.3245
3,13,0.0428
3,13,0.7167
3,13,0.9999
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.7167
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,1.0
3,14,0.9999
3,14,1.0
3,14,0.9999
3,14,1.0
3,14,0.9768
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,1.0
3,15,0.9998
3,15,1.0
3,15,0.9996
3,15,1.0
3,15,0.9999
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.9942
3,16,1.0
3,16,1.0
3,16,1.0
3,16,1.0
3,16,0.405
3,16,1.0
3,16,0.9349
3,16,0.9948
3,16,1.0
3,16,0.0001
3,16,0.0
3,16,0.0
3,16,0.0299
3,16,0.8815
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,17,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,1.0
3,18,0.9908
3,18,1.0
3,18,1.0
3,18,0.9997
3,18,1.0
3,18,0.5
3,18,0.9989
3,18,1.0
3,18,0.9894
3,18,1.0
3,18,0.1204
3,18,0.8556
3,18,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,1.0
4,1,0.0027
4,1,0.0
4,1,0.4478
4,1,0.0668
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.0
4,1,0.9999
4,1,1.0
4,1,1.0
4,1,0.9091
4,1,0.9639
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,0.9622
4,2,1.0
4,2,0.9955
4,2,0.9597
4,2,0.345
4,2,0.0245
4,2,0.3069
4,2,1.0
4,2,1.0
4,2,0.9961
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,2,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,1.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.0
4,3,0.9992
4,3,1.0
4,3,1.0
4,3,0.8019
4,3,0.9916
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,1.0
4,5,0.6682
4,5,0.0245
4,5,0.0002
4,5,0.0262
4,5,0.8666
4,5,0.8281
4,5,1.0
4,5,1.0
4,5,1.0
4,5,0.9836
4,5,0.9974
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,1.0
4,6,0.7634
4,6,0.0
4,6,0.0
4,6,0.0028
4,6,0.0
4,6,0.3633
4,6,0.9455
4,6,0.3953
4,6,0.927
4,6,0.9805
4,6,0.9924
4,6,1.0
4,6,1.0
4,6,0.859
4,6,0.929
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,1.0
4,7,0.1405
4,7,0.0097
4,7,0.2403
4,7,0.2434
4,7,0.6047
4,7,0.0001
4,7,0.0
4,7,0.0133
4,7,0.8666
4,7,0.0022
4,7,0.9992
4,7,1.0
4,7,1.0
4,7,1.0
4,7,0.9979
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,1.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.1051
4,8,0.6964
4,8,0.9102
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,8,0.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,1.0
4,9,0.9988
4,9,1.0
4,9,0.9998
4,9,0.9693
4,9,0.9408
4,9,0.1938
4,9,0.2229
4,9,0.0207
4,9,1.0
4,9,0.8867
4,9,0.9981
4,9,1.0
4,9,1.0
4,9,0.8661
4,9,0.978
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,0.8275
4,10,1.0
4,10,0.998
4,10,0.9992
4,10,0.9713
4,10,0.0898
4,10,0.3068
4,10,0.212
4,10,0.9893
4,10,0.8281
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,10,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,1.0
4,11,0.0
4,11,0.0
4,11,0.0011
4,11,0.0001
4,11,0.8867
4,11,0.0176
4,11,0.0336
4,11,0.3872
4,11,0.788
4,11,0.8062
4,11,0.405
4,11,1.0
4,11,1.0
4,11,0.7017
4,11,0.722
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,0.9999
4,12,0.9997
4,12,0.9995
4,12,0.2744
4,12,0.4168
4,12,0.1662
4,12,0.927
4,12,0.8867
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,12,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,1.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0
4,13,0.0003
4,13,0.0946
4,13,0.7889
4,13,1.0
4,13,0.9916
4,13,0.9413
4,13,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,0.6321
4,14,0.0
4,14,0.0
4,14,0.0138
4,14,0.2024
4,14,0.2744
4,14,0.0
4,14,0.0577
4,14,0.0669
4,14,0.8062
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,14,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,0.9894
4,15,0.7734
4,15,1.0
4,15,0.9102
4,15,0.9805
4,15,0.8867
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,15,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,1.0
4,16,0.0
4,16,0.0
4,16,0.0967
4,16,0.0027
4,16,0.0261
4,16,0.0
4,16,0.0
4,16,0.0
4,16,0.0
4,16,0.003
4,16,0.1541
4,16,0.5927
4,16,0.3601
4,16,0.0876
4,16,0.9995
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,0.9998
4,17,0.377
4,17,0.9981
4,17,0.7256
4,17,0.8666
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,17,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,1.0
4,18,0.0175
4,18,0.0
4,18,0.0001
4,18,0.0365
4,18,0.2706
4,18,0.0001
4,18,0.0
4,18,0.0
4,18,0.0
4,18,0.2272
4,18,1.0
4,18,1.0
4,18,0.9991
4,18,0.968
4,18,1.0
5,1,0.0717
5,1,0.0004
5,1,0.9599
5,1,0.1239
5,1,0.0113
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.0
5,1,0.5
5,1,0.1877
5,1,0.9393
5,1,0.2307
5,1,0.1791
5,2,1.0
5,2,1.0
5,2,1.0
5,2,1.0
5,2,1.0
5,2,0.0073
5,2,0.0
5,2,0.0002
5,2,0.0047
5,2,0.2617
5,2,0.5927
5,2,0.9831
5,2,1.0
5,2,1.0
5,2,0.9844
5,2,0.9907
5,2,1.0
5,2,0.9778
5,2,0.9999
5,2,0.9995
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,1.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.0
5,3,0.2285
5,3,0.0001
5,3,0.092
5,3,0.1102
5,3,0.3877
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,1.0
5,4,0.0001
5,4,0.0
5,4,0.0
5,4,0.0
5,4,0.5
5,4,0.9936
5,4,0.9999
5,4,0.9915
5,4,0.2905
5,4,0.377
5,4,0.0001
5,4,0.0
5,4,0.0
5,4,0.0325
5,4,0.0056
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,1.0
5,6,0.0011
5,6,0.0
5,6,0.0
5,6,0.0
5,6,0.0
5,6,0.9755
5,6,1.0
5,6,0.9793
5,6,0.7461
5,6,0.9688
5,6,0.0632
5,6,0.0
5,6,0.3899
5,6,0.1144
5,6,0.1264
5,7,1.0
5,7,1.0
5,7,1.0
5,7,1.0
5,7,1.0
5,7,0.0
5,7,0.0
5,7,0.0
5,7,0.0
5,7,0.5
5,7,0.1635
5,7,0.0
5,7,0.5
5,7,0.623
5,7,0.0004
5,7,0.2005
5,7,1.0
5,7,0.9992
5,7,0.996
5,7,0.6026
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,1.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.8463
5,8,0.3872
5,8,0.7734
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,8,0.0
5,9,0.9999
5,9,1.0
5,9,1.0
5,9,0.9993
5,9,1.0
5,9,0.0946
5,9,0.0
5,9,0.0001
5,9,0.0041
5,9,0.8949
5,9,0.9165
5,9,0.9979
5,9,0.5841
5,9,1.0
5,9,0.7461
5,9,0.2005
5,9,0.0
5,9,0.0361
5,9,0.1185
5,9,0.2135
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,1.0
5,10,0.0012
5,10,0.0
5,10,0.0004
5,10,0.0466
5,10,0.9408
5,10,0.8338
5,10,0.9993
5,10,0.9331
5,10,0.9375
5,10,0.6562
5,10,0.9998
5,10,1.0
5,10,0.9999
5,10,1.0
5,10,1.0
5,11,0.6612
5,11,0.8635
5,11,0.9075
5,11,0.2122
5,11,0.9102
5,11,0.0
5,11,0.0
5,11,0.0
5,11,0.0
5,11,0.7728
5,11,0.5881
5,11,0.9635
5,11,0.9738
5,11,0.5
5,11,0.623
5,11,0.0
5,11,0.0
5,11,0.3776
5,11,0.0267
5,11,0.0182
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,12,0.3238
5,12,0.0002
5,12,0.0019
5,12,0.1431
5,12,0.9968
5,12,0.9616
5,12,0.9997
5,12,0.9165
5,12,0.7734
5,12,0.7461
5,12,0.9977
5,12,1.0
5,12,1.0
5,12,1.0
5,12,1.0
5,13,0.0
5,13,0.0
5,13,0.0
5,13,0.0
5,13,1.0
5,13,0.0
